"","nn","Customer","DEMAND","PVC","CMC","FRC","CNC","CCx","CC","INDEP","DENS_MEASURED","INFOCONT_A_FRCM"
"2078",693,2,1,50,33,79,79,79,68,FALSE,0.56,4.75
"2079",693,3,1,29,52,11,11,11,17,FALSE,0.56,4.75
"2080",694,1,1,33,15,40,40,40,44,TRUE,0.44,2
"2081",694,2,1,35,37,25,25,25,34,TRUE,0.44,2
"2082",694,3,1,33,49,37,37,37,23,TRUE,0.44,2
"2083",695,1,1,90,39,56,56,56,55,TRUE,0.44,2
"2084",695,2,1,6,37,26,26,26,19,TRUE,0.44,2
"2085",695,3,1,6,26,20,20,20,28,TRUE,0.44,2
"2086",696,1,1,18,10,14,14,14,19,TRUE,0.56,4
"2087",696,2,1,48,64,19,19,19,29,TRUE,0.56,4
"2088",696,3,1,36,28,69,69,69,54,TRUE,0.56,4
"2089",697,1,1,42,30,25,25,25,31,FALSE,0.78,9.51
"2090",697,2,1,27,43,25,25,25,31,FALSE,0.78,9.51
"2091",697,3,1,33,28,52,52,52,40,FALSE,0.78,9.51
"2092",698,1,1,61,44,18,18,18,25,FALSE,0.56,4
"2093",698,2,1,31,36,43,43,43,33,FALSE,0.56,4
"2094",698,3,1,10,22,40,40,40,43,FALSE,0.56,4
"2095",699,1,1,37,22,40,40,40,38,FALSE,0.67,6
"2096",699,2,1,43,19,41,41,41,38,FALSE,0.67,6
"2097",699,3,1,22,61,20,20,20,26,FALSE,0.67,6
"2098",700,1,1,41,50,20,20,20,24,FALSE,0.78,8.75
"2099",700,2,1,41,37,44,44,44,40,FALSE,0.78,8.75
"2100",700,3,1,19,15,37,37,37,38,FALSE,0.78,8.75
"2101",701,1,1,50,28,38,38,38,38,FALSE,0.89,11.51
"2102",701,2,1,3,11,38,38,38,38,FALSE,0.89,11.51
"2103",701,3,1,49,63,25,25,25,26,FALSE,0.89,11.51
"2104",702,1,1,17,2,90,90,90,76,TRUE,0.56,4
"2105",702,2,1,61,79,10,10,10,23,TRUE,0.56,4
"2106",702,3,1,24,20,1,1,1,2,TRUE,0.56,4
"2107",703,1,1,51,40,37,37,37,35,TRUE,0.44,2
"2108",703,2,1,19,44,44,44,44,48,TRUE,0.44,2
"2109",703,3,1,32,18,20,20,20,18,TRUE,0.44,2
"2110",704,1,1,52,13,42,42,42,36,FALSE,0.78,9.51
"2111",704,2,1,25,56,30,30,30,33,FALSE,0.78,9.51
"2112",704,3,1,25,32,30,30,30,33,FALSE,0.78,9.51
"2113",705,1,1,21,69,82,82,82,73,TRUE,0.67,6.75
"2114",705,2,1,14,19,7,7,7,9,TRUE,0.67,6.75
"2115",705,3,1,66,14,13,13,13,19,TRUE,0.67,6.75
"2116",706,1,1,42,17,42,42,42,38,TRUE,0.67,6.75
"2117",706,2,1,9,9,34,34,34,34,TRUE,0.67,6.75
"2118",706,3,1,50,75,25,25,25,29,TRUE,0.67,6.75
"2119",707,1,1,30,49,7,7,7,16,FALSE,0.56,4.75
"2120",707,2,1,52,31,7,7,7,16,FALSE,0.56,4.75
"2121",707,3,1,19,21,87,87,87,69,FALSE,0.56,4.75
"2122",708,1,1,34,28,34,34,34,34,FALSE,1,14.26
"2123",708,2,1,37,53,34,34,34,34,FALSE,1,14.26
"2124",708,3,1,30,21,34,34,34,34,FALSE,1,14.26
"2125",709,1,1,20,65,15,15,15,19,TRUE,0.44,2
"2126",709,2,1,57,29,7,7,7,11,TRUE,0.44,2
"2127",709,3,1,25,7,79,79,79,72,TRUE,0.44,2
"2128",710,1,1,30,22,48,48,48,39,FALSE,0.56,4
"2129",710,2,1,17,27,14,14,14,18,FALSE,0.56,4
"2130",710,3,1,55,52,40,40,40,45,FALSE,0.56,4
"2131",711,1,1,20,34,35,35,35,37,FALSE,0.67,6.75
"2132",711,2,1,51,53,32,32,32,27,FALSE,0.67,6.75
"2133",711,3,1,31,14,35,35,35,37,FALSE,0.67,6.75
"2134",712,1,1,18,85,7,7,7,12,TRUE,0.67,6.75
"2135",712,2,1,66,9,3,3,3,7,TRUE,0.67,6.75
"2136",712,3,1,17,7,91,91,91,82,TRUE,0.67,6.75
"2137",713,1,1,17,19,90,90,90,82,TRUE,0.67,6.75
"2138",713,2,1,17,79,11,11,11,17,TRUE,0.67,6.75
"2139",713,3,1,68,3,1,1,1,3,TRUE,0.67,6.75
"2140",714,1,1,50,33,30,30,30,33,FALSE,0.78,9.51
"2141",714,2,1,40,13,30,30,30,33,FALSE,0.78,9.51
"2142",714,3,1,11,55,42,42,42,36,FALSE,0.78,9.51
"2143",715,1,1,26,7,27,27,27,30,FALSE,0.78,9.51
"2144",715,2,1,9,73,48,48,48,42,FALSE,0.78,9.51
"2145",715,3,1,66,21,27,27,27,30,FALSE,0.78,9.51
"2146",716,1,1,24,61,32,32,32,33,FALSE,0.89,11.51
"2147",716,2,1,27,35,35,35,35,34,FALSE,0.89,11.51
"2148",716,3,1,51,6,35,35,35,34,FALSE,0.89,11.51
"2149",717,1,1,6,2,35,35,35,34,FALSE,0.67,6.75
"2150",717,2,1,6,92,32,32,32,33,FALSE,0.67,6.75
"2151",717,3,1,90,8,35,35,35,34,FALSE,0.67,6.75
"2152",718,1,1,43,38,25,25,25,31,FALSE,0.44,2
"2153",718,2,1,10,15,25,25,25,31,FALSE,0.44,2
"2154",718,3,1,49,49,52,52,52,39,FALSE,0.44,2
"2155",719,1,1,65,5,41,41,41,38,TRUE,0.67,6.75
"2156",719,2,1,13,70,24,24,24,28,TRUE,0.67,6.75
"2157",719,3,1,24,26,37,37,37,36,TRUE,0.67,6.75
"2158",720,1,1,14,2,47,47,47,46,FALSE,0.67,6
"2159",720,2,1,25,91,51,51,51,50,FALSE,0.67,6
"2160",720,3,1,63,8,4,4,4,5,FALSE,0.67,6
"2161",721,1,1,69,43,34,34,34,34,FALSE,1,14.26
"2162",721,2,1,18,17,34,34,34,34,FALSE,1,14.26
"2163",721,3,1,14,41,34,34,34,34,FALSE,1,14.26
"2164",722,1,1,16,29,50,50,50,50,FALSE,0.67,6
"2165",722,2,1,64,71,15,15,15,10,FALSE,0.67,6
"2166",722,3,1,22,2,36,36,36,42,FALSE,0.67,6
"2167",723,1,1,21,47,24,24,24,25,TRUE,0.56,4
"2168",723,2,1,60,38,59,59,59,55,TRUE,0.56,4
"2169",723,3,1,21,17,19,19,19,21,TRUE,0.56,4
"2170",724,1,1,36,37,58,58,58,45,FALSE,0.67,6.75
"2171",724,2,1,41,18,22,22,22,28,FALSE,0.67,6.75
"2172",724,3,1,24,46,22,22,22,28,FALSE,0.67,6.75
"2173",725,1,1,19,29,39,39,39,37,FALSE,0.89,11.51
"2174",725,2,1,9,9,24,24,24,27,FALSE,0.89,11.51
"2175",725,3,1,73,64,39,39,39,37,FALSE,0.89,11.51
"2176",726,1,1,54,46,49,49,49,41,TRUE,0.44,2
"2177",726,2,1,24,12,46,46,46,47,TRUE,0.44,2
"2178",726,3,1,24,43,6,6,6,14,TRUE,0.44,2
"2179",727,1,1,13,8,9,9,9,7,FALSE,0.56,4
"2180",727,2,1,38,91,47,47,47,48,FALSE,0.56,4
"2181",727,3,1,50,2,46,46,46,47,FALSE,0.56,4
"2182",728,1,1,33,64,64,64,64,61,TRUE,0.33,0
"2183",728,2,1,24,31,31,31,31,30,TRUE,0.33,0
"2184",728,3,1,44,7,7,7,7,10,TRUE,0.33,0
"2185",729,1,1,7,65,82,82,82,81,TRUE,0.67,6.75
"2186",729,2,1,50,5,2,2,2,4,TRUE,0.67,6.75
"2187",729,3,1,44,31,17,17,17,17,TRUE,0.67,6.75
"2188",730,1,1,25,2,8,8,8,15,FALSE,0.78,8.75
"2189",730,2,1,26,24,47,47,47,43,FALSE,0.78,8.75
"2190",730,3,1,50,76,47,47,47,43,FALSE,0.78,8.75
"2191",731,1,1,25,55,55,55,55,48,TRUE,0.67,6.75
"2192",731,2,1,52,18,27,27,27,31,TRUE,0.67,6.75
"2193",731,3,1,25,29,19,19,19,22,TRUE,0.67,6.75
"2194",732,1,1,32,25,35,35,35,35,FALSE,0.89,11.51
"2195",732,2,1,47,68,35,35,35,35,FALSE,0.89,11.51
"2196",732,3,1,23,8,31,31,31,31,FALSE,0.89,11.51
"2197",733,1,1,31,47,41,41,41,39,FALSE,0.67,6
"2198",733,2,1,27,19,27,27,27,33,FALSE,0.67,6
"2199",733,3,1,44,36,33,33,33,29,FALSE,0.67,6
"2200",734,1,1,42,34,72,72,72,56,TRUE,0.67,6.75
"2201",734,2,1,47,55,12,12,12,18,TRUE,0.67,6.75
"2202",734,3,1,12,13,18,18,18,27,TRUE,0.67,6.75
"2203",735,1,1,9,49,53,53,53,49,TRUE,0.56,4.75
"2204",735,2,1,34,38,43,43,43,39,TRUE,0.56,4.75
"2205",735,3,1,59,14,5,5,5,13,TRUE,0.56,4.75
"2206",736,1,1,44,40,21,21,21,26,FALSE,0.89,11.51
"2207",736,2,1,29,23,40,40,40,38,FALSE,0.89,11.51
"2208",736,3,1,29,38,40,40,40,38,FALSE,0.89,11.51
"2209",737,1,1,44,68,4,4,4,5,TRUE,0.44,2
"2210",737,2,1,44,29,63,63,63,67,TRUE,0.44,2
"2211",737,3,1,13,4,34,34,34,29,TRUE,0.44,2
"2212",738,1,1,47,31,21,21,21,21,TRUE,0.56,4
"2213",738,2,1,29,42,15,15,15,20,TRUE,0.56,4
"2214",738,3,1,25,29,66,66,66,60,TRUE,0.56,4
"2215",739,1,1,34,22,23,23,23,25,TRUE,0.44,2
"2216",739,2,1,34,45,34,34,34,31,TRUE,0.44,2
"2217",739,3,1,34,34,44,44,44,45,TRUE,0.44,2
"2218",740,1,1,45,16,43,43,43,38,FALSE,0.67,6.75
"2219",740,2,1,37,21,29,29,29,32,FALSE,0.67,6.75
"2220",740,3,1,20,64,29,29,29,32,FALSE,0.67,6.75
"2221",741,1,1,55,59,31,31,31,31,TRUE,0.56,4
"2222",741,2,1,35,40,30,30,30,29,TRUE,0.56,4
"2223",741,3,1,11,2,41,41,41,42,TRUE,0.56,4
"2224",742,1,1,38,69,35,35,35,36,FALSE,0.78,8.75
"2225",742,2,1,38,24,39,39,39,43,FALSE,0.78,8.75
"2226",742,3,1,25,9,27,27,27,23,FALSE,0.78,8.75
"2227",743,1,1,12,84,37,37,37,37,FALSE,0.78,8.75
"2228",743,2,1,12,13,31,31,31,30,FALSE,0.78,8.75
"2229",743,3,1,77,5,34,34,34,35,FALSE,0.78,8.75
"2230",744,1,1,8,32,29,29,29,34,TRUE,0.67,6.75
"2231",744,2,1,35,37,60,60,60,51,TRUE,0.67,6.75
"2232",744,3,1,58,32,13,13,13,16,TRUE,0.67,6.75
"2233",745,1,1,24,3,88,88,88,76,FALSE,0.56,4
"2234",745,2,1,66,20,12,12,12,23,FALSE,0.56,4
"2235",745,3,1,11,78,2,2,2,3,FALSE,0.56,4
"2236",746,1,1,16,67,23,23,23,21,TRUE,0.67,6.75
"2237",746,2,1,20,5,42,42,42,42,TRUE,0.67,6.75
"2238",746,3,1,65,29,37,37,37,39,TRUE,0.67,6.75
"2239",747,1,1,54,45,5,5,5,11,TRUE,0.56,4.75
"2240",747,2,1,24,13,48,48,48,43,TRUE,0.56,4.75
"2241",747,3,1,24,44,49,49,49,47,TRUE,0.56,4.75
"2242",748,1,1,68,42,29,29,29,33,TRUE,0.67,6.75
"2243",748,2,1,17,6,2,2,2,5,TRUE,0.67,6.75
"2244",748,3,1,17,53,70,70,70,64,TRUE,0.67,6.75
"2245",749,1,1,70,22,27,27,27,33,TRUE,0.44,2
"2246",749,2,1,21,53,22,22,22,15,TRUE,0.44,2
"2247",749,3,1,10,26,52,52,52,53,TRUE,0.44,2
"2248",750,1,1,11,40,70,70,70,50,TRUE,0.56,4.75
"2249",750,2,1,50,5,14,14,14,24,TRUE,0.56,4.75
"2250",750,3,1,40,57,18,18,18,28,TRUE,0.56,4.75
"2251",751,1,1,11,7,53,53,53,53,FALSE,0.56,4
"2252",751,2,1,68,1,1,1,1,1,FALSE,0.56,4
"2253",751,3,1,22,94,47,47,47,47,FALSE,0.56,4
"2254",752,1,1,35,25,24,24,24,28,TRUE,0.67,6.75
"2255",752,2,1,55,5,36,36,36,36,TRUE,0.67,6.75
"2256",752,3,1,11,72,41,41,41,38,TRUE,0.67,6.75
"2257",753,1,1,38,47,24,24,24,26,FALSE,0.44,2
"2258",753,2,1,33,19,54,54,54,49,FALSE,0.44,2
"2259",753,3,1,31,35,24,24,24,26,FALSE,0.44,2
"2260",754,1,1,25,69,4,4,4,6,TRUE,0.56,4
"2261",754,2,1,67,8,62,62,62,57,TRUE,0.56,4
"2262",754,3,1,10,24,35,35,35,39,TRUE,0.56,4
"2263",755,1,1,43,33,37,37,37,37,TRUE,0.67,6.75
"2264",755,2,1,43,6,43,43,43,41,TRUE,0.67,6.75
"2265",755,3,1,15,63,21,21,21,24,TRUE,0.67,6.75
"2266",756,1,1,66,17,37,37,37,36,FALSE,0.89,11.51
"2267",756,2,1,26,63,37,37,37,36,FALSE,0.89,11.51
"2268",756,3,1,9,22,28,28,28,29,FALSE,0.89,11.51
"2269",757,1,1,11,84,2,2,2,3,TRUE,0.56,4
"2270",757,2,1,53,3,92,92,92,88,TRUE,0.56,4
"2271",757,3,1,37,15,8,8,8,11,TRUE,0.56,4
"2272",758,1,1,17,6,38,38,38,16,FALSE,0.56,4
"2273",758,2,1,35,58,32,32,32,43,FALSE,0.56,4
"2274",758,3,1,49,38,32,32,32,43,FALSE,0.56,4
"2275",759,1,1,27,9,30,30,30,32,FALSE,0.56,4.75
"2276",759,2,1,40,3,41,41,41,37,FALSE,0.56,4.75
"2277",759,3,1,35,90,30,30,30,32,FALSE,0.56,4.75
"2278",760,1,1,20,6,48,48,48,48,TRUE,0.56,4
"2279",760,2,1,70,85,6,6,6,7,TRUE,0.56,4
"2280",760,3,1,11,11,48,48,48,47,TRUE,0.56,4
"2281",761,1,1,67,9,44,44,44,44,FALSE,0.67,6
"2282",761,2,1,8,80,11,11,11,11,FALSE,0.67,6
"2283",761,3,1,27,13,46,46,46,47,FALSE,0.67,6
"2284",762,1,1,25,78,44,44,44,44,TRUE,0.67,6.75
"2285",762,2,1,43,9,52,52,52,49,TRUE,0.67,6.75
"2286",762,3,1,34,15,5,5,5,9,TRUE,0.67,6.75
"2287",763,1,1,45,11,45,45,45,45,TRUE,0.56,4
"2288",763,2,1,11,60,26,26,26,39,TRUE,0.56,4
"2289",763,3,1,45,30,30,30,30,17,TRUE,0.56,4
"2290",764,1,1,29,41,60,60,60,59,TRUE,0.44,2
"2291",764,2,1,63,2,41,41,41,41,TRUE,0.44,2
"2292",764,3,1,9,59,1,1,1,2,TRUE,0.44,2
"2293",765,1,1,25,23,45,45,45,43,FALSE,0.89,11.51
"2294",765,2,1,64,67,12,12,12,15,FALSE,0.89,11.51
"2295",765,3,1,12,12,45,45,45,43,FALSE,0.89,11.51
"2296",766,1,1,15,7,64,64,64,60,TRUE,0.56,4
"2297",766,2,1,44,66,4,4,4,6,TRUE,0.56,4
"2298",766,3,1,43,28,33,33,33,36,TRUE,0.56,4
"2299",767,1,1,45,6,9,9,9,16,FALSE,0.56,4.75
"2300",767,2,1,28,70,9,9,9,16,FALSE,0.56,4.75
"2301",767,3,1,28,26,84,84,84,70,FALSE,0.56,4.75
"2302",768,1,1,11,44,70,70,70,54,TRUE,0.56,4.75
"2303",768,2,1,53,1,16,16,16,24,TRUE,0.56,4.75
"2304",768,3,1,37,56,15,15,15,24,TRUE,0.56,4.75
"2305",769,1,1,41,34,18,18,18,19,TRUE,0.56,4.75
"2306",769,2,1,30,52,51,51,51,47,TRUE,0.56,4.75
"2307",769,3,1,30,16,33,33,33,35,TRUE,0.56,4.75
"2308",770,1,1,72,47,8,8,8,13,FALSE,0.44,2
"2309",770,2,1,12,16,8,8,8,13,FALSE,0.44,2
"2310",770,3,1,17,39,85,85,85,75,FALSE,0.44,2
"2311",771,1,1,18,8,28,28,28,29,FALSE,0.56,4.75
"2312",771,2,1,18,84,45,45,45,43,FALSE,0.56,4.75
"2313",771,3,1,65,9,28,28,28,29,FALSE,0.56,4.75
"2314",772,1,1,38,7,66,66,66,45,TRUE,0.56,4.75
"2315",772,2,1,20,42,14,14,14,26,TRUE,0.56,4.75
"2316",772,3,1,44,52,21,21,21,30,TRUE,0.56,4.75
"2317",773,1,1,11,13,3,3,3,6,FALSE,0.44,2
"2318",773,2,1,65,82,3,3,3,6,FALSE,0.44,2
"2319",773,3,1,26,6,95,95,95,89,FALSE,0.44,2
"2320",774,1,1,14,65,22,22,22,27,TRUE,0.67,6.75
"2321",774,2,1,63,31,24,24,24,29,TRUE,0.67,6.75
"2322",774,3,1,25,5,55,55,55,46,TRUE,0.67,6.75
"2323",775,1,1,19,16,38,38,38,40,FALSE,0.67,6.75
"2324",775,2,1,64,55,38,38,38,40,FALSE,0.67,6.75
"2325",775,3,1,19,30,26,26,26,21,FALSE,0.67,6.75
"2326",776,1,1,44,32,50,50,50,50,FALSE,0.67,6
"2327",776,2,1,44,39,20,20,20,15,FALSE,0.67,6
"2328",776,3,1,13,30,31,31,31,36,FALSE,0.67,6
"2329",777,1,1,35,16,26,26,26,16,FALSE,0.56,4
"2330",777,2,1,41,26,38,38,38,43,FALSE,0.56,4
"2331",777,3,1,25,60,38,38,38,43,FALSE,0.56,4
"2332",778,1,1,15,51,61,61,61,51,FALSE,0.56,4
"2333",778,2,1,42,30,25,25,25,32,FALSE,0.56,4
"2334",778,3,1,45,20,15,15,15,18,FALSE,0.56,4
"2335",779,1,1,36,24,12,12,12,18,TRUE,0.56,4
"2336",779,2,1,23,34,22,22,22,22,TRUE,0.56,4
"2337",779,3,1,43,44,67,67,67,61,TRUE,0.56,4
"2338",780,1,1,25,72,10,10,10,9,TRUE,0.44,2
"2339",780,2,1,25,11,20,20,20,18,TRUE,0.44,2
"2340",780,3,1,52,19,72,72,72,75,TRUE,0.44,2
"2341",781,1,1,19,52,41,41,41,27,TRUE,0.44,2
"2342",781,2,1,74,41,34,34,34,39,TRUE,0.44,2
"2343",781,3,1,9,8,26,26,26,36,TRUE,0.44,2
"2344",782,1,1,40,26,27,27,27,27,TRUE,0.44,2
"2345",782,2,1,19,15,13,13,13,17,TRUE,0.44,2
"2346",782,3,1,42,61,61,61,61,58,TRUE,0.44,2
"2347",783,1,1,28,56,37,37,37,38,FALSE,0.89,11.51
"2348",783,2,1,26,17,37,37,37,38,FALSE,0.89,11.51
"2349",783,3,1,48,29,28,28,28,25,FALSE,0.89,11.51
"2350",784,1,1,24,3,41,41,41,39,TRUE,0.56,4
"2351",784,2,1,41,82,52,52,52,51,TRUE,0.56,4
"2352",784,3,1,36,17,9,9,9,11,TRUE,0.56,4
"2353",785,1,1,12,14,57,57,57,55,TRUE,0.44,2
"2354",785,2,1,32,86,43,43,43,46,TRUE,0.44,2
"2355",785,3,1,58,1,1,1,1,1,TRUE,0.44,2
"2356",786,1,1,27,47,25,25,25,25,FALSE,0.78,8.75
"2357",786,2,1,27,19,43,43,43,43,FALSE,0.78,8.75
"2358",786,3,1,48,36,34,34,34,34,FALSE,0.78,8.75
"2359",787,1,1,11,19,16,16,16,16,FALSE,0.67,6.75
"2360",787,2,1,71,9,43,43,43,43,FALSE,0.67,6.75
"2361",787,3,1,20,73,43,43,43,43,FALSE,0.67,6.75
"2362",788,1,1,34,35,40,40,40,38,FALSE,0.89,11.51
"2363",788,2,1,34,22,40,40,40,38,FALSE,0.89,11.51
"2364",788,3,1,34,45,22,22,22,26,FALSE,0.89,11.51
"2365",789,1,1,21,74,58,58,58,56,TRUE,0.56,4
"2366",789,2,1,39,16,37,37,37,38,TRUE,0.56,4
"2367",789,3,1,42,11,6,6,6,7,TRUE,0.56,4
"2368",790,1,1,35,6,3,3,3,6,TRUE,0.56,4
"2369",790,2,1,31,63,82,82,82,68,TRUE,0.56,4
"2370",790,3,1,35,32,16,16,16,27,TRUE,0.56,4
"2371",791,1,1,21,27,43,43,43,44,FALSE,0.56,4
"2372",791,2,1,21,58,16,16,16,13,FALSE,0.56,4
"2373",791,3,1,60,16,43,43,43,44,FALSE,0.56,4
"2374",792,1,1,77,46,41,41,41,28,FALSE,0.56,4
"2375",792,2,1,13,27,37,37,37,41,FALSE,0.56,4
"2376",792,3,1,11,28,23,23,23,32,FALSE,0.56,4
"2377",793,1,1,14,87,5,5,5,14,FALSE,0.78,9.51
"2378",793,2,1,56,10,92,92,92,74,FALSE,0.78,9.51
"2379",793,3,1,32,4,5,5,5,14,FALSE,0.78,9.51
"2380",794,1,1,43,18,66,66,66,62,TRUE,0.56,4
"2381",794,2,1,15,32,26,26,26,28,TRUE,0.56,4
"2382",794,3,1,43,51,9,9,9,12,TRUE,0.56,4
"2383",795,1,1,42,71,24,24,24,23,FALSE,0.78,8.75
"2384",795,2,1,42,14,39,39,39,39,FALSE,0.78,8.75
"2385",795,3,1,18,17,39,39,39,39,FALSE,0.78,8.75
"2386",796,1,1,48,33,6,6,6,10,FALSE,0.44,2
"2387",796,2,1,42,56,6,6,6,10,FALSE,0.44,2
"2388",796,3,1,12,12,89,89,89,81,FALSE,0.44,2
"2389",797,1,1,29,50,22,22,22,30,FALSE,0.67,6.75
"2390",797,2,1,36,23,22,22,22,30,FALSE,0.67,6.75
"2391",797,3,1,36,29,57,57,57,42,FALSE,0.67,6.75
"2392",798,1,1,32,67,12,12,12,17,FALSE,0.78,9.51
"2393",798,2,1,56,8,78,78,78,68,FALSE,0.78,9.51
"2394",798,3,1,14,26,12,12,12,17,FALSE,0.78,9.51
"2395",799,1,1,15,50,68,68,68,63,TRUE,0.44,2
"2396",799,2,1,31,43,8,8,8,6,TRUE,0.44,2
"2397",799,3,1,56,8,25,25,25,33,TRUE,0.44,2
"2398",800,1,1,19,47,49,49,49,49,FALSE,0.78,8.75
"2399",800,2,1,71,47,3,3,3,3,FALSE,0.78,8.75
"2400",800,3,1,11,7,49,49,49,49,FALSE,0.78,8.75
"2401",801,1,1,35,24,40,40,40,43,FALSE,0.56,4
"2402",801,2,1,44,56,21,21,21,16,FALSE,0.56,4
"2403",801,3,1,23,21,40,40,40,43,FALSE,0.56,4
"2404",802,1,1,34,39,37,37,37,29,FALSE,0.67,6
"2405",802,2,1,33,35,31,31,31,41,FALSE,0.67,6
"2406",802,3,1,34,27,33,33,33,32,FALSE,0.67,6
"2407",803,1,1,8,66,12,12,12,23,FALSE,0.78,9.51
"2408",803,2,1,31,33,12,12,12,23,FALSE,0.78,9.51
"2409",803,3,1,62,3,77,77,77,56,FALSE,0.78,9.51
"2410",804,1,1,29,89,11,11,11,7,FALSE,0.56,4
"2411",804,2,1,63,3,46,46,46,48,FALSE,0.56,4
"2412",804,3,1,10,10,45,45,45,47,FALSE,0.56,4
"2413",805,1,1,10,34,34,34,34,40,TRUE,0.56,4
"2414",805,2,1,33,66,66,66,66,60,TRUE,0.56,4
"2415",805,3,1,58,2,1,1,1,2,TRUE,0.56,4
"2416",806,1,1,42,35,9,9,9,5,TRUE,0.44,2
"2417",806,2,1,9,58,63,63,63,57,TRUE,0.44,2
"2418",806,3,1,50,9,29,29,29,39,TRUE,0.44,2
"2419",807,1,1,48,43,58,58,58,48,FALSE,0.44,2
"2420",807,2,1,23,51,22,22,22,27,FALSE,0.44,2
"2421",807,3,1,30,7,22,22,22,27,FALSE,0.44,2
"2422",808,1,1,28,13,20,20,20,22,TRUE,0.67,6.75
"2423",808,2,1,39,42,14,14,14,10,TRUE,0.67,6.75
"2424",808,3,1,35,47,67,67,67,70,TRUE,0.67,6.75
"2425",809,1,1,18,59,20,20,20,20,TRUE,0.56,4
"2426",809,2,1,49,3,2,2,2,4,TRUE,0.56,4
"2427",809,3,1,34,39,80,80,80,78,TRUE,0.56,4
"2428",810,1,1,25,55,62,62,62,62,TRUE,0.56,4.75
"2429",810,2,1,51,23,31,31,31,27,TRUE,0.56,4.75
"2430",810,3,1,25,24,8,8,8,13,TRUE,0.56,4.75
"2431",811,1,1,23,4,11,11,11,17,TRUE,0.44,2
"2432",811,2,1,71,76,4,4,4,4,TRUE,0.44,2
"2433",811,3,1,7,21,87,87,87,80,TRUE,0.44,2
"2434",812,1,1,23,48,48,48,48,40,TRUE,0.44,2
"2435",812,2,1,39,15,8,8,8,16,TRUE,0.44,2
"2436",812,3,1,39,39,46,46,46,46,TRUE,0.44,2
"2437",813,1,1,15,9,28,28,28,34,TRUE,0.44,2
"2438",813,2,1,38,54,54,54,54,41,TRUE,0.44,2
"2439",813,3,1,48,38,19,19,19,26,TRUE,0.44,2
"2440",814,1,1,42,14,21,21,21,20,TRUE,0.44,2
"2441",814,2,1,17,14,7,7,7,10,TRUE,0.44,2
"2442",814,3,1,42,73,73,73,73,71,TRUE,0.44,2
"2443",815,1,1,50,20,41,41,41,41,FALSE,0.67,6
"2444",815,2,1,39,28,51,51,51,51,FALSE,0.67,6
"2445",815,3,1,12,54,10,10,10,10,FALSE,0.67,6
"2446",816,1,1,31,14,49,49,49,55,TRUE,0.44,2
"2447",816,2,1,13,17,35,35,35,40,TRUE,0.44,2
"2448",816,3,1,58,70,17,17,17,6,TRUE,0.44,2
"2449",817,1,1,50,45,35,35,35,40,FALSE,0.56,4
"2450",817,2,1,31,31,35,35,35,40,FALSE,0.56,4
"2451",817,3,1,20,26,31,31,31,21,FALSE,0.56,4
"2452",818,1,1,23,45,76,76,76,75,FALSE,0.56,4
"2453",818,2,1,43,54,2,2,2,3,FALSE,0.56,4
"2454",818,3,1,35,3,24,24,24,23,FALSE,0.56,4
"2455",819,1,1,46,30,15,15,15,19,FALSE,0.67,6
"2456",819,2,1,30,30,50,50,50,51,FALSE,0.67,6
"2457",819,3,1,25,41,36,36,36,32,FALSE,0.67,6
"2458",820,1,1,12,21,47,47,47,46,FALSE,0.78,8.75
"2459",820,2,1,48,7,7,7,7,9,FALSE,0.78,8.75
"2460",820,3,1,42,74,47,47,47,46,FALSE,0.78,8.75
"2461",821,1,1,53,2,25,25,25,29,TRUE,0.56,4.75
"2462",821,2,1,27,26,50,50,50,42,TRUE,0.56,4.75
"2463",821,3,1,21,73,26,26,26,30,TRUE,0.56,4.75
"2464",822,1,1,56,44,15,15,15,20,TRUE,0.56,4.75
"2465",822,2,1,25,14,28,28,28,31,TRUE,0.56,4.75
"2466",822,3,1,21,43,58,58,58,51,TRUE,0.56,4.75
"2467",823,1,1,26,83,28,28,28,30,TRUE,0.56,4.75
"2468",823,2,1,37,5,32,32,32,32,TRUE,0.56,4.75
"2469",823,3,1,38,13,41,41,41,39,TRUE,0.56,4.75
"2470",824,1,1,47,22,54,54,54,53,TRUE,0.56,4
"2471",824,2,1,39,8,11,11,11,13,TRUE,0.56,4
"2472",824,3,1,16,72,36,36,36,36,TRUE,0.56,4
"2473",825,1,1,29,22,61,61,61,59,TRUE,0.56,4
"2474",825,2,1,12,13,7,7,7,8,TRUE,0.56,4
"2475",825,3,1,60,67,34,34,34,34,TRUE,0.56,4
"2476",826,1,1,34,19,28,28,28,43,FALSE,0.67,6
"2477",826,2,1,34,36,50,50,50,50,FALSE,0.67,6
"2478",826,3,1,34,46,23,23,23,8,FALSE,0.67,6
"2479",827,1,1,46,15,27,27,27,30,TRUE,0.56,4
"2480",827,2,1,31,39,55,55,55,50,TRUE,0.56,4
"2481",827,3,1,24,48,20,20,20,21,TRUE,0.56,4
"2482",828,1,1,41,18,51,51,51,45,FALSE,0.56,4
"2483",828,2,1,6,67,9,9,9,15,FALSE,0.56,4
"2484",828,3,1,55,17,42,42,42,41,FALSE,0.56,4
"2485",829,1,1,47,57,9,9,9,14,FALSE,0.67,6
"2486",829,2,1,18,27,50,50,50,50,FALSE,0.67,6
"2487",829,3,1,37,17,42,42,42,37,FALSE,0.67,6
